111-0006-01,-8.3926414812109,-6.1914929261578715,1
111-0007-01,-5.493974039916829,-5.888548954600025,1
111-0014-01,-2.8766939815981627,-3.27316629343397,1
111-0018-03,-5.928428781167492,-7.960643912629623,1
111-0022-01,-0.715351707982708,-2.8812466773102887,1
111-0025-01,-12.985500838979837,20.609409983707504,2
111-0026-01,-8.09257991407496,-4.3325424926103775,0
126-0017-02,-5.3903356735819985,-5.090373797330302,2
77-0155-01,-2.9027090598932137,-2.630446179310359,0
126-0021-02,56.49203676876989,-4.834203607248737,0
77-0249-05,56.087799503580534,-3.4384803054742443,2
126-0047-01,-9.044738538345218,-8.756066595972781,1
126-0047-02,-5.095685094367501,-7.7115652924141145,1
126-0050-02,4.328856104586269,47.542205419221055,0
126-0051-02,-9.692954582558563,0.4442239137359761,2
126-0065-01,-1.7892063751685126,-5.843485477092966,1
126-0065-02,-5.463364645249344,-9.700351321241214,0
126-0067-01,-6.509565523757842,-4.484769459908074,2
126-0068-01,-8.124035877539171,-10.988202260325233,1
126-0069-02,0.22255746484679167,4.977655138889665,1
126-0072-01,-6.464771314333162,-0.8024774113028258,1
126-0072-02,-7.475598333412272,-7.012867887587129,2
126-0074-02,-5.504629817397804,4.211108090929889,0
126-0075-01,-0.5352377923091863,26.22872268315737,0
126-0077-02,1.3467535310612024,-2.1923943776913264,2
126-0149-01,-1.8674885981002063,-7.03750157956857,0
77-0097-01,-2.8969920302191174,-1.877137751318102,0
77-0231-01,9.353439487517058,-5.149446410733701,0
77-0231-06,4.5809806031654325,9.332944239526578,2
77-0233-01,-3.8325306996415396,1.2618862904883064,0
77-0233-07,-6.489930246631667,-6.323944406170587,2
77-0234-02,-3.0724618691907466,12.288128430810865,0
77-0235-03,-7.279535149408694,2.8393117362557305,0
77-0235-06,-5.891892921197256,59.683186789300656,2
77-0247-03,-3.0553945421357454,9.45064556406917,0
77-0041-02,-3.4250686275519167,8.287073218502057,0
77-0041-04,-4.229170855203264,6.329367116382199,2
77-0095-01,-13.352268114880127,-5.937993540170165,0
77-0095-10,-11.606790375430446,1.6760793538639112,2
77-0121-02,-4.965207591840857,4.5003315709344,0
77-0121-03,-4.39158873655422,2.6931645964345163,2
77-0178-01,-13.747134038667692,21.781357530955905,2
77-0178-08,-5.577160671904867,-1.5265768235635775,0
111-0035-01,-9.20287266659397,-10.643390592702033,1
111-0044-01,-8.790215279538616,33.56686759278274,1
111-049-01,-5.291779000064492,8.867619427793864,1
126-0005-01,-6.360754354226892,-6.565077502710216,0
126-0029-02,43.1391466457528,-41.399081698301885,1
126-0044-01,-10.83079108751912,1.5162913300946559,1
126-0048-01,3.25989332677519,-5.842773054768525,2
126-0111-01,-1.8057620463673252,-1.9181538852372557,0
77-0195-01,-6.393281539851336,-10.131585304224807,1
