111-0006-01,-32651.363086244084,-15292.380369016862,12773.885137153771,-2364.155384874684,4695.256562592169,-31030.202137918273,-38224.63245960374,15078.78152843543,-7356.734222185744,6718.809253655372,-28593.938184363073,12847.536915572839,4839.963843794374,-12102.33428368631,12304.098863911304,18817.535187987793,-17830.669532776123,13165.146866381567,-5065.556284293884,-6053.675565251099,-15517.76410020439,-6233.2895178926055,17550.76739142672,9766.806941024313,-1541.6531016517336,0.0,1
111-0007-01,-10359.645415518975,-88047.39582651656,-38597.530908907815,-3078.311603437202,7058.451957419638,-25586.895493737065,-68299.55886118069,48653.86722598129,-353.2995749523984,-8368.73455577029,60896.323622287724,765.6919174794775,-23794.993793228892,9756.052957055412,8973.416785447313,1644.6743898000711,-657.6360206280109,-2906.2553958000076,1577.64178891201,2688.4282041283454,-1010.9886597027911,-508.1497915109158,-970.6931112490694,-216.05455866471266,-505.94256777369736,0.0,1
111-0014-01,-23112.70101280963,883.6825680485588,19146.110952379968,30961.38052681046,-3825.772415030115,21270.22126681023,28219.684250698483,16675.459256015743,3279.017426800725,-11253.250166430162,-16091.534794153004,-24051.85719039713,-24270.53753505674,24771.863924886675,323.4766999866477,-17579.13112379819,-23820.762816926348,-243.77283147672532,11728.761310177943,-13344.084769456813,-4752.156013185896,-16732.81646594853,-9146.127893709443,1758.9537477429715,-2386.0757799573767,0.0,1
111-0018-03,-31118.470566959597,47504.44595049724,-59334.98357524575,-1180.392340724292,42199.942053768405,34929.33927881355,3823.1000075677093,-11920.005996723155,-27877.72776066878,-42840.836759072816,3852.561344856155,-2692.109214794784,24774.510765132083,-11425.345599340297,29515.801091283294,-21940.47905064027,-5923.322639182169,-4251.901984688239,-12201.517455647001,12314.888954428397,-10394.726905406593,-2235.6262393732572,-3667.033470724759,-1727.7047203998015,-39.454987753056216,0.0,1
111-0022-01,-32936.15439548101,36073.09995649217,-6041.20822706908,4145.028869156065,-13516.708747483626,-24760.35337832267,-21422.0785025093,-475.9346855463087,-3782.3768094488382,6261.919250971509,-30438.93032218875,-19873.484909085975,-22852.695731320997,-2285.1335152740808,19604.21129759647,-2679.054529404752,-15240.833044837585,-6253.078638338653,3132.54950315726,14282.025665985246,23060.32303548757,17806.004750595766,-421.67846125562374,3341.336983176091,301.38205069829536,0.0,1
111-0025-01,-27105.016528571738,34608.00848993422,771.8731862891267,24441.270688979912,73394.04152486273,78933.44732030405,18002.67964366876,8060.359750110327,-26867.334215737737,14296.266516972742,4097.584363417325,12409.349464191975,-25840.149373198867,-11300.21735352705,-25393.1211548036,24647.526212530858,-9755.045432780003,-10319.680399711828,-1576.11353278799,12289.869025844322,-1061.90474151461,-16.41912242292256,2325.2727039215706,-2179.6965527294606,-1054.75143518052,0.0,1
111-0026-01,151100.79521390446,-70396.22839021479,-79527.58557625514,113778.54817382265,-31612.446260680157,-13152.479909264059,26010.049308380407,-25219.83804198644,-39256.61710642678,19300.77940457779,1756.8238002021887,8525.592949908574,4699.452569701706,1223.8077710814555,5301.468664675477,1622.5604894929156,-1595.5420941457007,-2731.8090332186316,4216.465341867218,-6462.989828804514,1331.8061855753645,1848.2205268346677,3164.9956404400045,-271.0566538121607,2493.8827804191237,0.0,1
111-0035-01,128179.62089561146,80924.3339422931,-6472.556981727014,23906.99230332511,87785.07072942279,-49617.69409065222,28372.08247217654,56978.04566858876,55958.30104869662,6324.863027042898,-2474.953447893508,-1981.3701635573905,15662.661665106278,-2679.2614576521696,-1455.8324893127703,-2263.4633143225046,878.567312885637,-1731.1657627297461,-3880.3577871942675,-1975.4924409806636,3790.3284570775786,1043.448890534198,-307.53243063274505,-450.5692872246068,-148.8184582524995,0.0,1
111-0044-01,-14776.111362215019,-79040.60496885717,-6228.074767906848,-16835.469862814083,10722.095886123398,-1086.2703298305062,-25897.426371873862,7352.675950490962,-4580.773580882205,-1013.4237998460599,-7096.39501643478,-5518.762924465599,25468.48775040665,-25564.65387653516,-19431.84212331358,-4249.271256772942,-14249.555400099902,25841.949658983653,19284.12129888318,4406.82677270505,7142.448463505086,-1741.3025375197544,-7346.571034626799,-8186.0612292528895,4989.101601636246,0.0,0
111-049-01,-26717.83812707829,-53059.84910898088,-7445.494767911486,-10613.376321250826,-20847.269000108827,38261.96131631638,10.024217543241106,-7246.987074127403,54532.38636320251,21149.491483164038,-8948.42296990005,31699.49838713396,-17737.854293632634,-33320.73464587447,12782.426532795324,-23565.114908343654,7814.644714338412,-14966.089809664449,8016.692680656485,-7316.180234114851,-3006.9258148630947,-837.966784197057,319.74001932313524,-1038.472697630883,-365.70357099430436,0.0,1
